fill	x	y	key	showSelectedlegendfill	clickSelects	showSelected1	showSelected2	PANEL
transparent	0.922107996768318	0	22 0.922107996768318	sub-optimal	X1<0.922108	18	22	1
transparent	0.945256063947454	-0.0900142641796933	22 0.945256063947454	sub-optimal	X1<0.945256	18	22	1
transparent	0.959977989085019	-0.0058500226052729	22 0.959977989085019	sub-optimal	X1<0.959978	18	22	1
transparent	0.974826205405407	-0.056106103493839	22 0.974826205405407	sub-optimal	X1<0.974826	18	22	1
transparent	0.97522279410623	-0.027836255461084	22 0.97522279410623	sub-optimal	X1<0.975223	18	22	1
#FFA500	0.030959413619712	-0.377053213094949	26 0.030959413619712	can_split	X1<0.030959	18	26	1
transparent	0.0395219983765855	-0.124381673879244	26 0.0395219983765855	sub-optimal	X1<0.039522	18	26	1
transparent	0.128917979658581	-0.0339936782212327	30 0.128917979658581	sub-optimal	X1<0.128918	18	30	1
transparent	0.146900609368458	-0.00783751012107103	30 0.146900609368458	sub-optimal	X1<0.146901	18	30	1
transparent	0.164737868937664	-0.148222279353032	30 0.164737868937664	sub-optimal	X1<0.164738	18	30	1
transparent	0.173503854661249	-0.0160886128880957	30 0.173503854661249	sub-optimal	X1<0.173504	18	30	1
transparent	0.183423838345334	-0.0160886128880957	30 0.183423838345334	sub-optimal	X1<0.183424	18	30	1
transparent	0.192197655793279	-0.119218242615903	30 0.192197655793279	sub-optimal	X1<0.192198	18	30	1
transparent	0.199849189142697	-0.00783751012107103	30 0.199849189142697	sub-optimal	X1<0.199849	18	30	1
transparent	0.20076536689885	-0.0339936782212327	30 0.20076536689885	sub-optimal	X1<0.200765	18	30	1
transparent	0.782156650675461	-0.124381673879244	35 0.782156650675461	sub-optimal	X1<0.782157	18	35	1
#FFA500	0.794574634172022	-0.377053213094949	35 0.794574634172022	can_split	X1<0.794575	18	35	1
#FFA500	0.030959413619712	-0.377053213094949	26 0.030959413619712	can_split	X1<0.030959	19	26	1
transparent	0.0395219983765855	-0.124381673879244	26 0.0395219983765855	sub-optimal	X1<0.039522	19	26	1
transparent	0.128917979658581	-0.0339936782212327	30 0.128917979658581	sub-optimal	X1<0.128918	19	30	1
transparent	0.146900609368458	-0.00783751012107103	30 0.146900609368458	sub-optimal	X1<0.146901	19	30	1
transparent	0.164737868937664	-0.148222279353032	30 0.164737868937664	sub-optimal	X1<0.164738	19	30	1
transparent	0.173503854661249	-0.0160886128880957	30 0.173503854661249	sub-optimal	X1<0.173504	19	30	1
transparent	0.183423838345334	-0.0160886128880957	30 0.183423838345334	sub-optimal	X1<0.183424	19	30	1
transparent	0.192197655793279	-0.119218242615903	30 0.192197655793279	sub-optimal	X1<0.192198	19	30	1
transparent	0.199849189142697	-0.00783751012107103	30 0.199849189142697	sub-optimal	X1<0.199849	19	30	1
transparent	0.20076536689885	-0.0339936782212327	30 0.20076536689885	sub-optimal	X1<0.200765	19	30	1
transparent	0.782156650675461	-0.124381673879244	35 0.782156650675461	sub-optimal	X1<0.782157	19	35	1
#FFA500	0.794574634172022	-0.377053213094949	35 0.794574634172022	can_split	X1<0.794575	19	35	1
#FFA500	0.974826205405407	-0.241572567811714	39 0.974826205405407	can_split	X1<0.974826	19	39	1
#FFA500	0.030959413619712	-0.377053213094949	26 0.030959413619712	can_split	X1<0.030959	20	26	1
transparent	0.0395219983765855	-0.124381673879244	26 0.0395219983765855	sub-optimal	X1<0.039522	20	26	1
transparent	0.782156650675461	-0.124381673879244	35 0.782156650675461	sub-optimal	X1<0.782157	20	35	1
#FFA500	0.794574634172022	-0.377053213094949	35 0.794574634172022	can_split	X1<0.794575	20	35	1
#FFA500	0.974826205405407	-0.241572567811714	39 0.974826205405407	can_split	X1<0.974826	20	39	1
#4DAF4A	0.146755239227787	-0.512149172360554	40 0.146755239227787	chosen_split	X1<0.146755	20	40	1
transparent	0.182277672109194	-0.225569472458995	40 0.182277672109194	sub-optimal	X1<0.182278	20	40	1
transparent	0.199849189142697	-0.0581224976379593	40 0.199849189142697	sub-optimal	X1<0.199849	20	40	1
#4DAF4A	0.030959413619712	-0.377053213094949	26 0.030959413619712	chosen_split	X1<0.030959	21	26	1
transparent	0.0395219983765855	-0.124381673879244	26 0.0395219983765855	sub-optimal	X1<0.039522	21	26	1
transparent	0.782156650675461	-0.124381673879244	35 0.782156650675461	sub-optimal	X1<0.782157	21	35	1
#FFA500	0.794574634172022	-0.377053213094949	35 0.794574634172022	can_split	X1<0.794575	21	35	1
#FFA500	0.974826205405407	-0.241572567811714	39 0.974826205405407	can_split	X1<0.974826	21	39	1
transparent	0.782156650675461	-0.124381673879244	35 0.782156650675461	sub-optimal	X1<0.782157	22	35	1
#4DAF4A	0.794574634172022	-0.377053213094949	35 0.794574634172022	chosen_split	X1<0.794575	22	35	1
#FFA500	0.974826205405407	-0.241572567811714	39 0.974826205405407	can_split	X1<0.974826	22	39	1
#4DAF4A	0.974826205405407	-0.241572567811714	39 0.974826205405407	chosen_split	X1<0.974826	23	39	1
transparent	0.0188151668990031	-0.0261154492469302	1 0.0188151668990031	sub-optimal	X2<0.018815	0	1	2
transparent	0.0208094870904461	-0.0310884114450971	1 0.0208094870904461	sub-optimal	X2<0.020809	0	1	2
transparent	0.0262197692645714	-0.214752316397096	1 0.0262197692645714	sub-optimal	X2<0.026220	0	1	2
transparent	0.035634498577565	-0.0418853225848466	1 0.035634498577565	sub-optimal	X2<0.035634	0	1	2
transparent	0.0415357237216085	-0.000588040777103061	1 0.0415357237216085	sub-optimal	X2<0.041536	0	1	2
transparent	0.0434497206006199	-0.0535933506371862	1 0.0434497206006199	sub-optimal	X2<0.043450	0	1	2
transparent	0.0451416468713433	-0.178230648984083	1 0.0451416468713433	sub-optimal	X2<0.045142	0	1	2
transparent	0.0466683497652412	-0.028797128118299	1 0.0466683497652411	sub-optimal	X2<0.046668	0	1	2
transparent	0.0491241716081277	-0.121415396191736	1 0.0491241716081277	sub-optimal	X2<0.049124	0	1	2
transparent	0.0507984204450622	-0.266818578289218	1 0.0507984204450622	sub-optimal	X2<0.050798	0	1	2
transparent	0.0511909144697711	-0.456597979291445	1 0.0511909144697711	sub-optimal	X2<0.051191	0	1	2
transparent	0.051797786843963	-0.684423314781725	1 0.051797786843963	sub-optimal	X2<0.051798	0	1	2
transparent	0.053510619327426	-0.360051006095119	1 0.053510619327426	sub-optimal	X2<0.053511	0	1	2
transparent	0.056254719151184	-0.556714677988708	1 0.056254719151184	sub-optimal	X2<0.056255	0	1	2
transparent	0.0579857123084366	-0.785933959475671	1 0.0579857123084366	sub-optimal	X2<0.057986	0	1	2
transparent	0.0643606571247801	-0.457332163732929	1 0.0643606571247801	sub-optimal	X2<0.064361	0	1	2
transparent	0.0716989304637536	-0.228549475966219	1 0.0716989304637536	sub-optimal	X2<0.071699	0	1	2
transparent	0.0767025802051649	-0.378096421476926	1 0.0767025802051648	sub-optimal	X2<0.076703	0	1	2
transparent	0.0806341447168961	-0.182524830798911	1 0.0806341447168961	sub-optimal	X2<0.080634	0	1	2
transparent	0.0850618543336168	-0.313748130730318	1 0.0850618543336168	sub-optimal	X2<0.085062	0	1	2
transparent	0.0894395762588829	-0.145361106833235	1 0.0894395762588829	sub-optimal	X2<0.089440	0	1	2
transparent	0.0921160676516593	-0.0439167550923969	1 0.0921160676516593	sub-optimal	X2<0.092116	0	1	2
transparent	0.0948257141280919	-0.00194751031372675	1 0.0948257141280919	sub-optimal	X2<0.094826	0	1	2
transparent	0.0983513841638342	-0.0302838143590805	1 0.0983513841638342	sub-optimal	X2<0.098351	0	1	2
transparent	0.102576248929836	-0.0902635026077689	1 0.102576248929836	sub-optimal	X2<0.102576	0	1	2
transparent	0.10562568414025	-0.0198458362506528	1 0.10562568414025	sub-optimal	X2<0.105626	0	1	2
transparent	0.11029389151372	-0.0698764420550617	1 0.11029389151372	sub-optimal	X2<0.110294	0	1	2
transparent	0.120879433350638	-0.0120425203964203	1 0.120879433350638	sub-optimal	X2<0.120879	0	1	2
transparent	0.134510215371847	-0.00164880312485138	1 0.134510215371847	sub-optimal	X2<0.134510	0	1	2
transparent	0.144137342460454	-0.00644926753417963	1 0.144137342460454	sub-optimal	X2<0.144137	0	1	2
transparent	0.149799936218187	-0.0394547295525172	1 0.149799936218187	sub-optimal	X2<0.149800	0	1	2
transparent	0.151765458402224	-0.00273904887794174	1 0.151765458402224	sub-optimal	X2<0.151765	0	1	2
transparent	0.154248274397105	-0.0283617946764991	1 0.154248274397105	sub-optimal	X2<0.154248	0	1	2
transparent	0.157833015779033	-0.000656516609382152	1 0.157833015779033	sub-optimal	X2<0.157833	0	1	2
transparent	0.161699284333736	-0.019495481916266	1 0.161699284333736	sub-optimal	X2<0.161699	0	1	2
transparent	0.169544745353051	0	1 0.169544745353051	sub-optimal	X2<0.169545	0	1	2
transparent	0.176065281732008	-0.0187253768851292	1 0.176065281732008	sub-optimal	X2<0.176065	0	1	2
transparent	0.179984996444546	-0.000608719970472293	1 0.179984996444546	sub-optimal	X2<0.179985	0	1	2
transparent	0.185588386491872	-0.00733760845827192	1 0.185588386491872	sub-optimal	X2<0.185588	0	1	2
transparent	0.191322748665698	-0.00235354007372735	1 0.191322748665698	sub-optimal	X2<0.191323	0	1	2
transparent	0.195036809425801	-0.00362241848694111	1 0.195036809425801	sub-optimal	X2<0.195037	0	1	2
transparent	0.197501092683524	-0.00513016530513255	1 0.197501092683524	sub-optimal	X2<0.197501	0	1	2
transparent	0.199895874597132	-0.0012645901019539	1 0.199895874597132	sub-optimal	X2<0.199896	0	1	2
transparent	0.203541245427914	-0.00885406775998376	1 0.203541245427914	sub-optimal	X2<0.203541	0	1	2
transparent	0.208101401338354	-0.00013653133612479	1 0.208101401338354	sub-optimal	X2<0.208101	0	1	2
transparent	0.20976641390007	-0.013456651671703	1 0.20976641390007	sub-optimal	X2<0.209766	0	1	2
transparent	0.209874871768989	-0.0585266192329357	1 0.209874871768989	sub-optimal	X2<0.209875	0	1	2
transparent	0.211564723867923	-0.0188823220636891	1 0.211564723867923	sub-optimal	X2<0.211565	0	1	2
transparent	0.214207275072113	-0.00116656815106353	1 0.214207275072113	sub-optimal	X2<0.214207	0	1	2
transparent	0.215598761918955	-0.00461458469970921	1 0.215598761918955	sub-optimal	X2<0.215599	0	1	2
transparent	0.216360897757113	-0.00316529264512155	1 0.216360897757113	sub-optimal	X2<0.216361	0	1	2
transparent	0.221729674842209	-0.00200477146094613	1 0.221729674842209	sub-optimal	X2<0.221730	0	1	2
transparent	0.227222961373627	-0.00606935649338425	1 0.227222961373627	sub-optimal	X2<0.227223	0	1	2
transparent	0.229681879864074	-0.039692780364021	1 0.229681879864074	sub-optimal	X2<0.229682	0	1	2
transparent	0.236112401005812	-0.00982952512137558	1 0.236112401005812	sub-optimal	X2<0.236112	0	1	2
transparent	0.241303977556527	0	1 0.241303977556527	sub-optimal	X2<0.241304	0	1	2
transparent	0.242620415170677	-0.00965516647363529	1 0.242620415170677	sub-optimal	X2<0.242620	0	1	2
transparent	0.247380978311412	-0.000472174639810419	1 0.247380978311412	sub-optimal	X2<0.247381	0	1	2
transparent	0.254040708532557	-0.00573696665216517	1 0.254040708532557	sub-optimal	X2<0.254041	0	1	2
transparent	0.256590886507183	-0.00185639912811553	1 0.256590886507183	sub-optimal	X2<0.256591	0	1	2
transparent	0.256901258835569	-0.0028785760215726	1 0.256901258835569	sub-optimal	X2<0.256901	0	1	2
transparent	0.257380471099168	-0.00411044027069352	1 0.257380471099168	sub-optimal	X2<0.257380	0	1	2
transparent	0.258138292119838	-0.0327344010352419	1 0.258138292119838	sub-optimal	X2<0.258138	0	1	2
transparent	0.260185324936174	-0.00719951048731105	1 0.260185324936174	sub-optimal	X2<0.260185	0	1	2
transparent	0.26395481324289	-0.000111754391554086	1 0.26395481324289	sub-optimal	X2<0.263955	0	1	2
transparent	0.273053798009641	-0.0111052385034611	1 0.273053798009641	sub-optimal	X2<0.273054	0	1	2
transparent	0.280865910113789	-0.000110280401770524	1 0.280865910113789	sub-optimal	X2<0.280866	0	1	2
transparent	0.287664682255127	-0.00701700114686332	1 0.287664682255127	sub-optimal	X2<0.287665	0	1	2
transparent	0.297613097936846	-0.0315106120151256	1 0.297613097936846	sub-optimal	X2<0.297613	0	1	2
transparent	0.309081418206915	-0.00390091677363102	1 0.309081418206915	sub-optimal	X2<0.309081	0	1	2
transparent	0.322707861894742	-0.00269313491213552	1 0.322707861894742	sub-optimal	X2<0.322708	0	1	2
transparent	0.331167285447009	-0.0274256379348401	1 0.331167285447009	sub-optimal	X2<0.331167	0	1	2
transparent	0.335052940412425	-0.00522480896879074	1 0.335052940412425	sub-optimal	X2<0.335053	0	1	2
transparent	0.338221405050717	-0.0343750222397432	1 0.338221405050717	sub-optimal	X2<0.338221	0	1	2
transparent	0.348260625847615	-0.00855715352599873	1 0.348260625847615	sub-optimal	X2<0.348261	0	1	2
transparent	0.356954514863901	0	1 0.356954514863901	sub-optimal	X2<0.356955	0	1	2
transparent	0.357099188375287	-0.0126765862245009	1 0.357099188375287	sub-optimal	X2<0.357099	0	1	2
transparent	0.359982615802437	-0.000417549080054869	1 0.359982615802437	sub-optimal	X2<0.359983	0	1	2
transparent	0.363184060086496	-0.00509768387874487	1 0.363184060086496	sub-optimal	X2<0.363184	0	1	2
transparent	0.370084534049965	-0.0265487006791147	1 0.370084534049965	sub-optimal	X2<0.370085	0	1	2
transparent	0.38378846726846	-0.0646257617402455	1 0.383788467268459	sub-optimal	X2<0.383788	0	1	2
transparent	0.392689931788482	-0.119206656035004	1 0.392689931788482	sub-optimal	X2<0.392690	0	1	2
transparent	0.394728742656298	-0.0543806631039843	1 0.394728742656298	sub-optimal	X2<0.394729	0	1	2
transparent	0.395741399843246	-0.0147612735744644	1 0.395741399843246	sub-optimal	X2<0.395741	0	1	2
transparent	0.398789217462763	-0.0451089636183326	1 0.398789217462763	sub-optimal	X2<0.398789	0	1	2
transparent	0.407994705019519	-0.0102046165261527	1 0.407994705019519	sub-optimal	X2<0.407995	0	1	2
transparent	0.423814171808772	-0.000101833738341384	1 0.423814171808772	sub-optimal	X2<0.423814	0	1	2
transparent	0.436804350465536	-0.0146376210038284	1 0.436804350465536	sub-optimal	X2<0.436804	0	1	2
transparent	0.444733563927002	-0.0536908519702308	1 0.444733563927002	sub-optimal	X2<0.444734	0	1	2
transparent	0.449367380235344	-0.117181369093402	1 0.449367380235344	sub-optimal	X2<0.449367	0	1	2
transparent	0.459773620474152	-0.205069358188467	1 0.459773620474152	sub-optimal	X2<0.459774	0	1	2
transparent	0.471721795620397	-0.317354986737854	1 0.471721795620397	sub-optimal	X2<0.471722	0	1	2
transparent	0.474949200171977	-0.454078300166344	1 0.474949200171977	sub-optimal	X2<0.474949	0	1	2
transparent	0.478011899162084	-0.615319374219581	1 0.478011899162084	sub-optimal	X2<0.478012	0	1	2
transparent	0.483001317945309	-0.481314329284402	1 0.483001317945309	sub-optimal	X2<0.483001	0	1	2
transparent	0.486643214244396	-0.647191346774804	1 0.486643214244395	sub-optimal	X2<0.486643	0	1	2
transparent	0.490575986797921	-0.509742698649944	1 0.490575986797921	sub-optimal	X2<0.490576	0	1	2
transparent	0.496683983132243	-0.680419291897294	1 0.496683983132243	sub-optimal	X2<0.496684	0	1	2
transparent	0.501877791597508	-0.539434161033654	1 0.501877791597508	sub-optimal	X2<0.501878	0	1	2
transparent	0.507076639332809	-0.41484448270657	1 0.507076639332809	sub-optimal	X2<0.507077	0	1	2
transparent	0.513373888330534	-0.306600085662893	1 0.513373888330534	sub-optimal	X2<0.513374	0	1	2
transparent	0.519677600939758	-0.214670865062146	1 0.519677600939758	sub-optimal	X2<0.519678	0	1	2
transparent	0.523460623575375	-0.139046712837484	1 0.523460623575374	sub-optimal	X2<0.523461	0	1	2
transparent	0.526539705111645	-0.0797375386815418	1 0.526539705111645	sub-optimal	X2<0.526540	0	1	2
transparent	0.531458679935895	-0.155007932631037	1 0.531458679935895	sub-optimal	X2<0.531459	0	1	2
transparent	0.535648682620376	-0.255367589591486	1 0.535648682620376	sub-optimal	X2<0.535649	0	1	2
transparent	0.538414178881794	-0.172037386103085	1 0.538414178881794	sub-optimal	X2<0.538414	0	1	2
transparent	0.54103257949464	-0.277500129061764	1 0.54103257949464	sub-optimal	X2<0.541033	0	1	2
transparent	0.548832522821613	-0.408569663543261	1 0.548832522821613	sub-optimal	X2<0.548833	0	1	2
transparent	0.56275996461045	-0.565595947237	1 0.56275996461045	sub-optimal	X2<0.562760	0	1	2
transparent	0.572336838580668	-0.74898015676294	1 0.572336838580668	sub-optimal	X2<0.572337	0	1	2
transparent	0.584245646023192	-0.600465994392238	1 0.584245646023192	sub-optimal	X2<0.584246	0	1	2
transparent	0.598458615131676	-0.46809476437312	1 0.598458615131676	sub-optimal	X2<0.598459	0	1	2
transparent	0.603841463220306	-0.637170897056393	1 0.603841463220306	sub-optimal	X2<0.603841	0	1	2
transparent	0.605266008176841	-0.500337725315802	1 0.605266008176841	sub-optimal	X2<0.605266	0	1	2
transparent	0.608554245322011	-0.675846732619647	1 0.608554245322011	sub-optimal	X2<0.608554	0	1	2
transparent	0.619222775683738	-0.534394924940216	1 0.619222775683738	sub-optimal	X2<0.619223	0	1	2
transparent	0.628324335091747	-0.409171878273156	1 0.628324335091747	sub-optimal	X2<0.628324	0	1	2
transparent	0.630972188082524	-0.300297633341046	1 0.630972188082524	sub-optimal	X2<0.630972	0	1	2
transparent	0.63640596147161	-0.440411858289735	1 0.63640596147161	sub-optimal	X2<0.636406	0	1	2
transparent	0.642433722037822	-0.326806460331312	1 0.642433722037822	sub-optimal	X2<0.642434	0	1	2
transparent	0.64474820275791	-0.473577619061189	1 0.64474820275791	sub-optimal	X2<0.644748	0	1	2
transparent	0.648849732591771	-0.355069215852637	1 0.648849732591771	sub-optimal	X2<0.648850	0	1	2
transparent	0.653698109439574	-0.253171494918121	1 0.653698109439574	sub-optimal	X2<0.653698	0	1	2
transparent	0.656395168742165	-0.168090045406842	1 0.656395168742165	sub-optimal	X2<0.656395	0	1	2
transparent	0.658464501728304	-0.27830557630412	1 0.658464501728304	sub-optimal	X2<0.658465	0	1	2
transparent	0.664553957991302	-0.417426295944864	1 0.664553957991302	sub-optimal	X2<0.664554	0	1	2
transparent	0.670498815132305	-0.30528827505546	1 0.670498815132305	sub-optimal	X2<0.670499	0	1	2
transparent	0.671274868655019	-0.210156816720712	1 0.671274868655019	sub-optimal	X2<0.671275	0	1	2
transparent	0.673731048009358	-0.13230937201152	1 0.673731048009358	sub-optimal	X2<0.673731	0	1	2
transparent	0.677273273584433	-0.233812893855372	1 0.677273273584433	sub-optimal	X2<0.677273	0	1	2
transparent	0.680117569398135	-0.365442909931772	1 0.680117569398135	sub-optimal	X2<0.680118	0	1	2
transparent	0.684155567432754	-0.259417436844416	1 0.684155567432754	sub-optimal	X2<0.684156	0	1	2
transparent	0.688181827776134	-0.170948323333818	1 0.688181827776134	sub-optimal	X2<0.688182	0	1	2
transparent	0.690430624294095	-0.100398313909835	1 0.690430624294095	sub-optimal	X2<0.690431	0	1	2
transparent	0.692032896564342	-0.0481688663772104	1 0.692032896564342	sub-optimal	X2<0.692033	0	1	2
transparent	0.694756764685735	-0.0147033436635695	1 0.694756764685735	sub-optimal	X2<0.694757	0	1	2
transparent	0.700668166507967	-0.000490646603253708	1 0.700668166507967	sub-optimal	X2<0.700668	0	1	2
transparent	0.705697646830231	-0.00606935649338425	1 0.705697646830231	sub-optimal	X2<0.705698	0	1	2
transparent	0.707819081959315	-0.0320324699579544	1 0.707819081959315	sub-optimal	X2<0.707819	0	1	2
transparent	0.711244742502458	-0.00316529264512155	1 0.711244742502458	sub-optimal	X2<0.711245	0	1	2
transparent	0.72610280115623	-0.00461458469970921	1 0.72610280115623	sub-optimal	X2<0.726103	0	1	2
transparent	0.741484457743354	-0.00116656815106353	1 0.741484457743354	sub-optimal	X2<0.741484	0	1	2
transparent	0.746112226974219	-0.0188823220636891	1 0.746112226974219	sub-optimal	X2<0.746112	0	1	2
transparent	0.750094214221463	-0.000132914043291521	1 0.750094214221463	sub-optimal	X2<0.750094	0	1	2
transparent	0.753624460310675	-0.013456651671703	1 0.753624460310675	sub-optimal	X2<0.753624	0	1	2
transparent	0.755028774961829	-0.00013653133612479	1 0.755028774961829	sub-optimal	X2<0.755029	0	1	2
transparent	0.756714910268784	-0.00885406775998376	1 0.756714910268784	sub-optimal	X2<0.756715	0	1	2
transparent	0.761562658939511	-0.0405338385424443	1 0.761562658939511	sub-optimal	X2<0.761563	0	1	2
transparent	0.765966324484907	-0.0961750645309962	1 0.765966324484907	sub-optimal	X2<0.765966	0	1	2
transparent	0.76963033573702	-0.176888795747487	1 0.76963033573702	sub-optimal	X2<0.769630	0	1	2
transparent	0.775102692074142	-0.0845750181084384	1 0.775102692074142	sub-optimal	X2<0.775103	0	1	2
transparent	0.781076029641554	-0.162459985578039	1 0.781076029641554	sub-optimal	X2<0.781076	0	1	2
transparent	0.789204594329931	-0.267551664310588	1 0.789204594329931	sub-optimal	X2<0.789205	0	1	2
transparent	0.796863580937497	-0.14846036771155	1 0.796863580937497	sub-optimal	X2<0.796864	0	1	2
transparent	0.803822895744816	-0.251602356086579	1 0.803822895744815	sub-optimal	X2<0.803823	0	1	2
transparent	0.808825902990066	-0.134883456062369	1 0.808825902990066	sub-optimal	X2<0.808826	0	1	2
transparent	0.812270112684928	-0.0530503775594582	1 0.812270112684928	sub-optimal	X2<0.812270	0	1	2
transparent	0.81707215658389	-0.121725151861796	1 0.81707215658389	sub-optimal	X2<0.817072	0	1	2
transparent	0.822742603952065	-0.0437085451131338	1 0.822742603952065	sub-optimal	X2<0.822743	0	1	2
transparent	0.828062100568786	-0.00436954713319437	1 0.828062100568786	sub-optimal	X2<0.828062	0	1	2
transparent	0.832597076310776	-0.00644926753417963	1 0.832597076310776	sub-optimal	X2<0.832597	0	1	2
transparent	0.83722971577663	-0.00164880312485138	1 0.83722971577663	sub-optimal	X2<0.837230	0	1	2
transparent	0.84399935323745	-0.0120425203964203	1 0.84399935323745	sub-optimal	X2<0.843999	0	1	2
transparent	0.851073382887989	-0.000192770262003705	1 0.851073382887989	sub-optimal	X2<0.851073	0	1	2
transparent	0.853601152542979	-0.0197725599001899	1 0.853601152542979	sub-optimal	X2<0.853601	0	1	2
transparent	0.855848257080652	-0.0733097061144292	1 0.855848257080652	sub-optimal	X2<0.855848	0	1	2
transparent	0.858176307054237	-0.0134032942162321	1 0.858176307054237	sub-optimal	X2<0.858176	0	1	2
transparent	0.860148772248067	-0.062309637744562	1 0.860148772248067	sub-optimal	X2<0.860149	0	1	2
transparent	0.861727221054025	-0.00802796560117258	1 0.861727221054025	sub-optimal	X2<0.861727	0	1	2
transparent	0.867493485682644	-0.0517965254699959	1 0.867493485682644	sub-optimal	X2<0.867493	0	1	2
transparent	0.873371447669342	-0.00382259515714622	1 0.873371447669342	sub-optimal	X2<0.873371	0	1	2
transparent	0.87397093931213	-0.0121813764585852	1 0.87397093931213	sub-optimal	X2<0.873971	0	1	2
transparent	0.877330830786377	-0.00103122786660492	1 0.877330830786377	sub-optimal	X2<0.877331	0	1	2
transparent	0.880507887806743	-0.0218277366962241	1 0.880507887806743	sub-optimal	X2<0.880508	0	1	2
transparent	0.88285897159949	0	1 0.882858971599489	sub-optimal	X2<0.882859	0	1	2
transparent	0.886190483579412	-0.0237317326839559	1 0.886190483579412	sub-optimal	X2<0.886190	0	1	2
transparent	0.889092255150899	-0.0994501740966598	1 0.889092255150899	sub-optimal	X2<0.889092	0	1	2
transparent	0.891781965037808	-0.0158739298825878	1 0.891781965037808	sub-optimal	X2<0.891782	0	1	2
transparent	0.895992371719331	-0.00549867432582119	1 0.895992371719331	sub-optimal	X2<0.895992	0	1	2
transparent	0.906083943438716	-0.0825434018942985	1 0.906083943438716	sub-optimal	X2<0.906084	0	1	2
transparent	0.913545841351151	-0.0140060240896389	1 0.913545841351151	sub-optimal	X2<0.913546	0	1	2
transparent	0.915046208538115	-0.00373449315637231	1 0.915046208538115	sub-optimal	X2<0.915046	0	1	2
transparent	0.919906979659572	-0.0641721775090218	1 0.919906979659572	sub-optimal	X2<0.919907	0	1	2
transparent	0.929854231420904	-0.000485585581685655	1 0.929854231420904	sub-optimal	X2<0.929854	0	1	2
transparent	0.94506194780115	-0.0529107948427168	1 0.94506194780115	sub-optimal	X2<0.945062	0	1	2
transparent	0.955368455033749	-0.000588040777103061	1 0.955368455033749	sub-optimal	X2<0.955368	0	1	2
transparent	0.963692871504463	-0.0959884976085164	1 0.963692871504463	sub-optimal	X2<0.963693	0	1	2
transparent	0.971470515360124	-0.00674984999938033	1 0.971470515360124	sub-optimal	X2<0.971471	0	1	2
transparent	0.974847774370573	-0.0310884114450971	1 0.974847774370573	sub-optimal	X2<0.974848	0	1	2
transparent	0.978718404425308	-0.231969340105309	1 0.978718404425308	sub-optimal	X2<0.978718	0	1	2
transparent	0.0262197692645714	-1.92175039786721	2 0.0262197692645714	sub-optimal	X2<0.026220	1	2	2
transparent	0.035634498577565	-1.05884129211866	2 0.035634498577565	sub-optimal	X2<0.035634	1	2	2
transparent	0.0426306070294231	-0.556148177660489	2 0.0426306070294231	sub-optimal	X2<0.042631	1	2	2
transparent	0.0451416468713433	-0.254409115453029	2 0.0451416468713433	sub-optimal	X2<0.045142	1	2	2
transparent	0.0481945116771385	-0.612147508295365	2 0.0481945116771385	sub-optimal	X2<0.048195	1	2	2
transparent	0.0514052928192541	-0.323192938984732	2 0.0514052928192541	sub-optimal	X2<0.051405	1	2	2
transparent	0.053510619327426	-0.676369783821414	2 0.053510619327426	sub-optimal	X2<0.053511	1	2	2
transparent	0.0626296639675275	-0.394257924428089	2 0.0626296639675274	sub-optimal	X2<0.062630	1	2	2
transparent	0.0716989304637536	-0.746221131832058	2 0.0716989304637536	sub-optimal	X2<0.071699	1	2	2
transparent	0.0767025802051649	-0.46772095334795	2 0.0767025802051648	sub-optimal	X2<0.076703	1	2	2
transparent	0.0806341447168961	-0.820571947569079	2 0.0806341447168961	sub-optimal	X2<0.080634	1	2	2
transparent	0.0850618543336168	-0.543707139514339	2 0.0850618543336168	sub-optimal	X2<0.085062	1	2	2
transparent	0.0894395762588829	-0.898896674762284	2 0.0894395762588829	sub-optimal	X2<0.089440	1	2	2
transparent	0.0965526036452502	-1.32149406215329	2 0.0965526036452502	sub-optimal	X2<0.096553	1	2	2
transparent	0.10562568414025	-1.80408293126222	2 0.10562568414025	sub-optimal	X2<0.105626	1	2	2
transparent	0.11029389151372	-1.40241862157053	2 0.11029389151372	sub-optimal	X2<0.110294	1	2	2
transparent	0.120879433350638	-1.88073632981242	2 0.120879433350638	sub-optimal	X2<0.120879	1	2	2
transparent	0.134510215371847	-2.4112288387286	2 0.134510215371847	sub-optimal	X2<0.134510	1	2	2
transparent	0.144137342460454	-1.96507187841901	2 0.144137342460454	sub-optimal	X2<0.144137	1	2	2
transparent	0.1501551134279	-1.58015197164364	2 0.1501551134279	sub-optimal	X2<0.150155	1	2	2
transparent	0.154248274397105	-1.24925231113114	2 0.154248274397105	sub-optimal	X2<0.154248	1	2	2
transparent	0.157833015779033	-1.67649002181921	2 0.157833015779033	sub-optimal	X2<0.157833	1	2	2
transparent	0.161699284333736	-1.34629995163156	2 0.161699284333736	sub-optimal	X2<0.161699	1	2	2
transparent	0.170628986670636	-1.77772922318503	2 0.170628986670636	sub-optimal	X2<0.170629	1	2	2
transparent	0.179984996444546	-1.447394740435	2 0.179984996444546	sub-optimal	X2<0.179985	1	2	2
transparent	0.185588386491872	-1.15888567761111	2 0.185588386491872	sub-optimal	X2<0.185588	1	2	2
transparent	0.191322748665698	-1.55273065586809	2 0.191322748665698	sub-optimal	X2<0.191323	1	2	2
